fighter,rating,rd,volatility,last_fight,peak_rating
Melquizael Costa,1512.9302906434987,259.08486180660844,0.01,2024-06-22,1512.9302906434987
Luana Pinheiro,1512.878285220558,286.5144831184658,540096915.2480855,2024-06-01,1553.3685609349825
Joe Duffy,1512.781247500117,315.0,0.01,2020-07-18,1574.368147305556
Jeremy Stephens,1512.771391029597,38.312771288783274,457616.4246869537,2021-07-17,1608.8223792885683
Lavar Johnson,1512.7382958843439,255.78739460111825,0.01,2013-02-23,1550.050959167007
Brad Katona,1512.350552190259,271.21101905497557,404889742.365692,2024-06-15,1539.070576453373
Jason DeLucia,1512.3495248366723,315.0,0.01,1999-11-19,1534.3186659727137
Jason Saggo,1512.0202143360784,267.9792750533475,0.01,2017-09-16,1548.6874212583866
Wesley Correira,1511.7689722462096,264.02214166878633,0.01,2004-04-02,1531.022566451014
Ildemar Alcantara,1511.7511019066906,202.51842822634364,247399401.8292884,2015-07-15,1542.747095200844
Danny Roberts,1511.716610741237,209.63552309359685,0.01,2023-07-22,1568.124713222699
David Branch,1511.703394345993,243.2317485090525,215706480.8854167,2019-03-30,1551.2608295652549
Viacheslav Borshchev,1511.6487081646085,250.3244206414599,0.01,2024-09-07,1523.8214647352545
Spencer Fisher,1511.6109397802975,103.85871662578876,19394281.248773597,2012-06-22,1603.1758581823904
Diego Nunes,1511.2143963600397,218.1815815512453,0.01,2013-01-19,1528.4193755177885
Josh Thomson,1511.0404766360318,307.4657094184218,226591487.64023307,2015-07-15,1557.9004970020771
Danny Castillo,1511.0041343944251,112.576960308237,0.01,2015-12-19,1584.1456412887098
Chris Cariaso,1510.9272918758759,125.25089843731197,41125471.07764611,2015-10-03,1569.6029884885297
Makwan Amirkhani,1510.7222124897032,192.0099931865749,0.01,2023-03-18,1588.0395920294357
Antonio Carvalho,1510.6284901777321,250.2288600969308,0.01,2013-03-16,1527.5680905342729
Mike van Arsdale,1510.513719444386,270.7425781331824,0.01,2006-02-04,1543.563362922196
Jason Lambert,1510.4687275992594,187.66095850379364,0.01,2008-09-06,1575.2377541438123
Mitch Gagnon,1509.9822184656568,315.0,0.01,2019-05-04,1572.8439005115988
Chance Rencountre,1509.8946645979752,260.6529334083653,0.01,2019-11-02,1530.4264560321449
Antonina Shevchenko,1509.871272853896,216.13705281219052,0.01,2022-07-09,1529.575050176308
Punahele Soriano,1509.8293179839768,238.51432518803043,0.01,2024-06-15,1549.9258136567462
Adam Fugitt,1509.7458512792527,290.76028590121075,0.01,2024-06-22,1509.7458512792527
Kevin Jackson,1509.6262099909038,238.62423669294498,0.01,1998-03-13,1550.0
Shinsho Anzai,1509.5768689080658,311.66237537598283,0.01,2018-06-23,1526.8516425694463
Jeremy Horn,1509.4554930370898,277.5879432158618,514447318.63723266,2009-01-17,1572.018084658173
Ben Askren,1509.2252561593434,265.2187090493135,102172677.54361326,2019-10-26,1534.407584647615
Tony Kelley,1509.0853932955088,296.78704976445283,0.01,2022-06-18,1525.420965608904
Thomas Almeida,1509.0576876975397,293.52900241074985,0.01,2021-03-27,1588.299811215775
Ismail Naurdiev,1509.0197985020307,245.20121465988896,0.01,2020-02-29,1529.5262887148492
Mike Wilkinson,1508.9620406633962,315.0,0.01,2016-02-27,1527.8828940807066
Lucas Almeida,1508.9249849601629,279.54543196623126,0.01,2024-06-22,1526.2006014217272
Godofredo Pepey,1508.9225150290263,210.12191730586923,162266564.27343968,2018-01-27,1546.7235417534437
Jake Hadley,1508.9109240579203,227.7549861115342,0.01,2024-08-03,1528.2994808320395
Dwayne Cason,1508.7874130333753,283.5,0.01,1997-10-17,1508.7874130333753
Ion Cutelaba,1508.635745041476,166.3039219216783,0.01,2024-10-05,1550.0571906974144
Tony Fryklund,1508.5067077894578,315.0,0.01,2004-10-22,1529.712196731638
Kenny Robertson,1508.3363952888067,247.30054525244893,383036803.8492351,2016-09-17,1547.8137153425307
Matthew Semelsberger,1508.299745544464,155.72311933328191,0.01,2024-01-13,1571.7290080089915
Bassil Hafez,1508.2790123817138,315.0,0.01,2024-06-08,1508.2790123817138
Da Woon Jung,1508.2510966294617,286.49608043207184,0.01,2024-10-05,1591.4346105992645
Eddie Sanchez,1507.9786903019174,222.53335518920235,0.01,2008-12-10,1551.7294300654867
Ryan Janes,1507.954670873719,244.3398591484638,0.01,2017-12-01,1520.0
Tony Gravely,1507.9015861782786,197.48726139592017,0.01,2023-03-11,1550.8902831659684
Brian Melancon,1507.8212978876727,284.60389457322964,0.01,2013-08-28,1528.2989319792223
Ian Heinisch,1507.8125741812196,211.00841934109218,245792840.90895113,2021-07-24,1550.9015359437194
Sultan Aliev,1507.7654826203548,315.0,0.01,2019-04-20,1507.7654826203548
Hector Sandoval,1507.7473688929836,244.60837245021764,0.01,2017-08-05,1528.721249924649
Dan Christison,1507.6414381370644,286.885331284557,0.01,2006-07-08,1523.8499774443092
Roan Carneiro,1507.539007653908,278.17719958475743,301111174.10932696,2017-02-11,1530.4341668500374
Geza Kalman,1507.5042144586355,315.0,0.01,1996-07-12,1507.5042144586355
Nick Sanzo,1507.4886777971333,283.5,0.01,1997-02-07,1507.4886777971333
Jutaro Nakao,1507.300158457173,295.3125,0.01,2002-03-22,1527.5108897084035
Jimy Hettes,1507.2997937889354,309.38159581199915,0.01,2015-04-18,1544.9361215058823
Joe Proctor,1507.1256863502513,280.3925395142604,0.01,2017-04-22,1548.7329402901157
Tsuyoshi Kohsaka,1507.0389347144358,315.0,0.01,2002-05-10,1542.3881857974611
Maurice Greene,1506.6753607365413,177.37143104621066,0.01,2021-05-08,1564.5826482986072
Bruna Brasil,1506.5031334553673,255.8692009965238,0.01,2024-08-03,1506.5031334553673
Nick Catone,1506.4883400890942,314.17040539328514,0.01,2014-02-01,1525.0
Lance Gibson,1506.3543403388705,313.05077344777476,0.01,2000-12-16,1525.0
Yuta Sasaki,1506.3159971879222,211.96965068198028,187666736.86785045,2018-11-17,1526.2235177624148
Chelsea Chandler,1506.2708670294262,283.86980412244037,0.01,2024-08-17,1528.2881315201728
Junie Browning,1506.2281808681255,288.14016989349125,0.01,2009-04-01,1525.0
Galore Bofando,1506.1984900488562,292.5721373546189,0.01,2017-12-16,1523.8499774443092
Tai Bowden,1506.1500225556908,299.43827761326713,0.01,1996-12-07,1506.1500225556908
Katsuhisa Fujii,1506.1500225556908,283.5,0.01,1999-11-19,1506.1500225556908
Steven Graham,1506.1500225556908,283.5,0.01,1997-05-30,1506.1500225556908
Jake Ellenberger,1506.0941423149914,86.97840847781089,8660385.889221013,2018-08-25,1640.7598535277934
Ottman Azaitar,1506.073635168751,306.2241114057644,0.01,2023-07-15,1550.9805484329336
John Lewis,1506.0675773808314,315.0,0.01,2000-11-17,1525.0
Waylon Lowe,1506.0040642958877,239.97999851106096,0.01,2011-03-26,1522.8078151514649
Semmy Schilt,1506.0010168071037,284.73212252922923,0.01,2001-06-29,1527.0146466946144
Jose Torres,1505.9144749872019,285.1082383937722,0.01,2018-08-04,1524.9618077041832
Buddy Roberts,1505.901625624285,285.1082383937722,0.01,2012-08-11,1520.0
Walt Harris,1505.8973994776468,165.37575125953066,60037611.826588586,2021-06-05,1554.9223604772287
Albert Duraev,1505.8888331514472,276.23146067628,0.01,2023-07-15,1522.5783547341377
Warlley Alves,1505.8474932847341,235.94894221686897,0.01,2024-06-01,1596.5379341405524
Garrett Armfield,1505.8115261666626,271.2110190549756,0.01,2024-06-22,1525.818617475734
Jarjis Danho,1505.6814896762376,315.0,0.01,2021-04-10,1505.6814896762376
Scott Morris,1505.674148389656,283.5,0.01,1994-03-11,1505.674148389656
Irina Alekseeva,1505.56220273702,294.4035230767458,0.01,2023-10-14,1527.1202041192548
Joe Slick,1505.4197831600645,291.8845564709617,0.01,2000-04-14,1526.9691411360413
Jonathan Goulet,1505.4090539449116,251.01000979916506,230538638.623557,2010-05-08,1536.6600025393248
Orlando Wiet,1505.345599283978,283.5,0.01,1994-03-11,1505.345599283978
Keith Rockel,1505.2968315805163,315.0,0.01,2003-11-21,1505.2968315805163
Mounir Lazzez,1505.2678401241965,312.85066725196543,0.01,2023-01-21,1526.8079760368516
Todd Medina,1505.255538350585,283.5,0.01,1995-04-07,1505.255538350585
Amaury Bitetti,1505.1574483767286,315.0,0.01,2000-06-09,1505.1574483767286
Guram Kutateladze,1505.1487794812306,315.0,0.01,2024-08-10,1520.0
Brad Kohler,1505.1487173720325,315.0,0.01,1999-09-24,1505.1487173720325
Danny Henry,1505.1396214310332,315.0,0.01,2020-07-11,1543.8499774443092
Dan Bobish,1505.1113406751344,283.5,0.01,1997-07-27,1525.188385239993
Ramsey Nijem,1505.1085410098808,178.860455912649,0.01,2015-07-25,1548.023174911895
Robelis Despaigne,1505.1076240623395,285.4228540691863,0.01,2024-05-18,1523.008679487461
Jack Nilson,1505.065968938621,295.18054852073163,0.01,1997-05-30,1505.065968938621
Pablo Garza,1505.0551331135916,226.7023612420293,0.01,2013-04-06,1548.563362922196
Ken Stone,1505.0215758468698,257.9871867945753,0.01,2012-08-11,1525.0047605374084
Mackens Semerzier,1505.0,315.0,0.01,2012-03-02,1525.0
Nate Loughran,1505.0,291.5504957978978,0.01,2008-12-10,1525.0
Roman Mitichyan,1505.0,288.749694545293,0.01,2008-04-02,1525.0
Anthony Torres,1505.0,315.0,0.01,2007-09-08,1525.0
Kaue Fernandes,1504.9941612157181,312.85066725196543,0.01,2024-08-10,1504.9941612157181
James Wilks,1504.9099134020273,255.95307930137886,0.01,2010-10-16,1525.0
Luke Barnatt,1504.8186639471667,219.5981116348437,0.01,2015-05-16,1569.032683702232
Shamil Abdurakhimov,1504.8023073794748,298.75409877222296,385938515.1107068,2023-01-21,1579.557686901088
Mickey Gall,1504.6039536522806,315.0,0.01,2024-06-08,1573.2740544316096
Chris Clements,1504.561591783146,294.5312746657815,0.01,2015-04-25,1523.6193434554805
Chad Anheliger,1504.5286239231302,289.02211291915023,0.01,2024-03-16,1523.9406799774104
Evan Elder,1504.5084481717377,308.85913677775875,0.01,2024-07-20,1504.5084481717377
Nick Ring,1504.4793453131208,252.22985258522675,0.01,2013-12-06,1544.4171373460506
James Te Huna,1504.4066757260764,264.48928507953644,0.01,2016-03-19,1586.3988976143137
Maheshate,1504.3133442230842,287.76137038501565,0.01,2024-05-04,1525.4019782654082
Carlos Newton,1504.1603767812644,296.42703623707223,602209924.4331428,2004-01-31,1537.107072333644
Mike Nickels,1504.0937945886444,315.0,0.01,2007-07-07,1525.0
Scott Bessac,1504.0515928868497,287.333229032512,0.01,1995-12-16,1525.0
Brock Larson,1504.0146524922307,236.18003736113351,0.01,2009-11-21,1549.5851313062515
Mike Ciesnolevicz,1503.99582098834,289.02211291915023,0.01,2009-06-20,1525.0
Andrei Semenov,1503.9819205476526,289.02211291915023,0.01,2002-05-10,1525.4439810066285
Nick Denis,1503.9161778223724,287.8901825783575,0.01,2012-05-05,1523.8499774443092
Devonte Smith,1503.9062739321191,283.3874362188293,0.01,2022-03-05,1549.9862470210044
Troy Mandaloniz,1503.8447501189069,315.0,0.01,2009-02-21,1525.0
Impa Kasanganay,1503.7702994541876,249.0640175355872,0.01,2021-09-18,1523.6743277719067
Loik Radzhabov,1503.7551062582386,260.86221659792676,0.01,2024-07-27,1525.0
Damir Hadzovic,1503.6960371910602,307.0880340966385,583931889.6106212,2022-07-23,1542.287959068858
Billy Ray Goff,1503.6519733802206,310.1112207337877,0.01,2024-05-18,1523.7893337576008
Sijara Eubanks,1503.6329971755426,164.20338740728457,0.01,2021-12-18,1538.0546464404256
Matt Schnell,1503.6237673428745,247.59046720259065,336651401.2243136,2024-09-14,1562.0337558516983
Anying Wang,1503.563362922196,295.3125,0.01,2014-08-23,1525.0
Roberto Traven,1503.563362922196,315.0,0.01,2001-11-02,1525.0
War Machine,1503.563362922196,294.4035230767458,0.01,2008-05-24,1525.0
Court McGee,1503.5124964608717,195.78807461426806,244653858.15698105,2024-10-12,1565.2756688899203
Jai Herbert,1503.5113652393495,277.24075733958847,396683626.5190448,2024-08-10,1503.5382620556218
Hunter Azure,1503.5041826478832,268.09907424203976,0.01,2021-04-10,1522.1658582965083
Cheyanne Vlismas,1503.5016521687432,284.0584457791501,0.01,2022-12-17,1523.5523442667054
Gokhan Saki,1503.4812026968775,314.46783046919126,0.01,2018-07-07,1524.0963711213403
Rory Singer,1503.4736458510026,244.49720430889224,0.01,2007-06-16,1542.4239803903831
Julia Polastri,1503.4090339659772,289.02211291915023,0.01,2024-10-19,1503.4090339659772
Paul Jones,1503.3801777286221,285.4228540691863,0.01,1999-09-24,1525.0
Justin McCully,1503.2571409326936,287.9065235854204,0.01,2009-08-29,1524.6751748058332
Sam Adkins,1503.2441626679588,238.03006619045843,0.01,1996-09-20,1525.0
Thomas Petersen,1503.2328106744983,295.3125,0.01,2024-07-27,1503.2328106744983
Eduarda Moura,1503.168249127693,302.6125503015366,0.01,2024-06-15,1523.8845183051296
Tamdan McCrory,1503.1384669399486,270.6820380798432,306748559.9521562,2016-10-01,1539.314847280147
Sam Hughes,1503.0947507696544,191.61470393467772,211259079.42478693,2024-08-10,1503.0947507696544
Travis Fulton,1503.0609177446493,285.4228540691863,0.01,1999-07-16,1503.0609177446493
Tony DeSouza,1503.059948873349,301.13938143640183,0.01,2007-12-29,1545.1122533664623
Abubakar Nurmagomedov,1503.0066846105765,302.6125503015366,0.01,2023-06-03,1517.390821157594
Francis Marshall,1502.9668739162873,286.53375034605386,0.01,2024-09-07,1522.8912374839163
Jesse Taylor,1502.9624114697642,315.0,0.01,2017-07-07,1502.9624114697642
Jonathan Meunier,1502.9316266663616,293.52900241074985,0.01,2016-11-26,1502.9316266663616
Misha Cirkunov,1502.9273926355402,206.49819728964567,154854026.64744478,2022-10-15,1598.0567429204593
Valter Walker,1502.8051585760177,290.3815245607923,0.01,2024-08-24,1502.8051585760177
Fredy Serrano,1502.796452763934,276.25729902046993,0.01,2016-12-17,1548.6254445317925
Tedd Williams,1502.7664914117627,298.24295817336576,0.01,2000-09-22,1523.7805138465892
Benito Lopez,1502.7619318510451,315.0,0.01,2022-11-05,1520.8763856028052
Dione Barbosa,1502.7593454869293,285.8250099383362,0.01,2024-07-27,1520.0
Miguel Torres,1502.6568881041562,251.22224322917347,0.01,2012-04-21,1520.2271765747623
Nick Thompson,1502.6062659201225,291.8845564709617,0.01,2006-04-15,1520.0
Chris Kelades,1502.5610710807841,266.3413133468608,0.01,2016-04-23,1521.7668039440525
Ivana Petrovic,1502.4672688953467,315.0,0.01,2024-05-04,1502.4672688953467
Shonie Carter,1502.4602599956,315.0,0.01,2006-12-13,1561.6228674948243
Ricardo Abreu,1502.3589059996448,315.0,0.01,2015-06-06,1525.0
Guangyou Ning,1502.2437602365112,309.07917043436777,0.01,2016-11-26,1546.0840285005768
Darren Uyenoyama,1502.220270964514,288.9070323247035,0.01,2013-12-14,1542.7659489437324
Joe Moreira,1502.2196572391179,315.0,0.01,1997-07-27,1502.2196572391179
Daria Zhelezniakova,1502.1283342997046,298.24295817336576,0.01,2024-10-05,1521.2251869588865
Pascal Krauss,1502.1211436921405,296.79284257522295,0.01,2013-08-31,1521.8791003903327
Jesus Pinedo,1501.9919842421828,289.6837348299003,0.01,2019-03-23,1519.2342026748356
Brianna Fortino,1501.9416051118246,315.0,0.01,2020-06-20,1522.3965305706636
David Loiseau,1501.922883964645,315.0,758806846.1650547,2010-06-12,1581.8012107987304
Lance Benoist,1501.8317531904456,315.0,0.01,2014-06-07,1523.0488880291539
Akira Corassani,1501.819112684752,227.62987198478604,0.01,2015-01-24,1559.0206315605312
Nicholas Musoke,1501.7603551153632,315.0,0.01,2017-05-28,1544.91669136794
Eddie Yagin,1501.760044340009,300.36286492341225,0.01,2012-04-21,1501.760044340009
John Howard,1501.7313253185798,186.1772529720672,0.01,2015-12-10,1583.4882166433126
Eliot Marshall,1501.7227824815682,255.93288756829998,0.01,2011-10-29,1562.5299018117596
Marco Polo Reyes,1501.6953705732287,230.81975919045655,0.01,2019-09-21,1568.6065660585632
Melissa Mullins,1501.5877570942228,296.25561602271785,0.01,2024-04-13,1521.5580013822348
Diego Rivas,1501.5630835214201,314.26365373082837,0.01,2018-05-19,1545.0948291306443
Noad Lahat,1501.5525339409448,286.65600534413085,0.01,2016-02-06,1521.647363071589
Cody Brundage,1501.5507084927501,160.30534185216214,74783184.18266274,2024-04-27,1529.7436567926957
Fabio Maldonado,1501.5150695396094,180.68087085101914,114843710.87751916,2015-11-07,1538.6564704638422
Benji Radach,1501.3828357979005,287.1808977913573,0.01,2002-09-27,1520.0
Dan Cramer,1501.2917059472154,297.23254617596973,0.01,2009-08-08,1520.2051164666714
Nicco Montano,1501.2661263166929,315.0,0.01,2019-07-13,1518.8499774443092
Andrew Sanchez,1501.2638627666586,215.44815475335125,0.01,2021-10-16,1540.7502326530853
Bartosz Fabinski,1501.2358343127803,302.6125503015366,0.01,2021-04-17,1558.3510958903519
Kyle Noke,1501.1953022855835,222.71573364541192,0.01,2016-11-26,1574.307813093993
Greg Hardy,1501.1661584884735,175.05370112284456,105972040.59067011,2022-03-05,1557.9222793210486
Tereza Bleda,1501.1434596786153,300.36286492341225,0.01,2023-06-17,1501.1434596786153
Luigi Fioravanti,1501.1289535915673,168.99177253987355,97275234.46885198,2009-02-07,1533.8867349123498
John Gunther,1501.0843973946098,289.7812106680659,0.01,2018-11-10,1520.0
Shamil Gamzatov,1501.062910709997,315.0,0.01,2021-10-30,1520.3042118902322
Don'Tale Mayes,1501.0548848811352,228.9190769168491,279072158.572324,2024-08-10,1521.56792781099
Renan Barao,1501.0205581624084,137.32680732940193,55164859.781535424,2019-11-16,1650.317633073367
Francisco Figueiredo,1501.0131453972183,270.1054678349911,0.01,2022-08-20,1519.7093916808085
Jamie Mullarkey,1500.8724674150096,159.9555470142851,98411075.10383044,2024-05-11,1540.6266890281506
Jarred Brooks,1500.8442728043788,250.19096410888463,0.01,2018-09-08,1518.8499774443092
Daron Cruickshank,1500.6694383618933,125.43845085923212,0.01,2016-01-17,1569.3186392735456
Cyrille Diabate,1500.5696749425538,227.15093606238187,0.01,2014-03-08,1544.0629214335024
Mark Godbeer,1500.5398710965392,257.92334723859824,0.01,2018-03-17,1521.7927181766647
Anshul Jubli,1500.4999656912726,308.78552833034456,0.01,2023-10-21,1525.0
Cat Zingano,1500.4473248240124,271.3947424352186,526791499.7175531,2018-12-29,1551.3580648961492
Maryna Moroz,1500.3952371782043,290.09094500164446,0.01,2024-03-09,1564.0459657682115
Patrick Walsh,1500.2964203933811,302.4476153919055,0.01,2015-02-14,1520.0
Igor Araujo,1500.2682343090366,278.3913161141042,0.01,2015-07-15,1541.1579413092438
Nick Maximov,1500.159984896263,246.05080190637796,0.01,2022-10-15,1540.6647141136984
David Dvorak,1500.1178246517873,269.7959564363515,0.01,2023-06-10,1561.7817654992564
Montserrat Rendon,1500.085174377652,296.25561602271785,0.01,2024-03-23,1521.3103613365386
Sai Wang,1500.0742832028072,295.3125,0.01,2014-08-23,1500.0742832028072
Roland Delorme,1500.0577375839162,256.24491843544433,0.01,2014-08-23,1567.158208739118
Bolaji Oki,1500.0342211621805,304.9891424706788,0.01,2024-10-05,1520.0
Shauna Bannon,1500.0062949663459,315.0,0.01,2024-08-03,1500.0062949663459
Kyle Watson,1499.937835116095,291.8845564709617,0.01,2011-04-30,1520.0
Sumudaerji,1499.808649732171,315.0,0.01,2023-12-09,1541.1682314115208
Trevor Prangley,1499.7592384806078,264.8058297773017,0.01,2006-04-06,1542.875866882721
Levan Makashvili,1499.7567981434415,284.19372622385595,0.01,2015-06-27,1520.0049787170074
Keith Jardine,1499.725526721595,126.82222555790894,20001102.242070537,2010-06-19,1574.0426363053018
Kevin Ferguson,1499.7235159822797,292.68924685577366,0.01,2010-05-08,1519.4012541585726
Viviane Pereira,1499.7200636316343,264.3617857350681,0.01,2018-06-23,1540.8457751367757
Nad Narimani,1499.5278197467303,308.0470637898802,0.01,2020-07-18,1538.8499774443092
Jordan Rinaldi,1499.5132580383024,270.3751598704966,268646686.7579568,2019-03-16,1515.581625834173
Ange Loosa,1499.5130287655795,314.73974847691704,0.01,2024-07-20,1518.539663015012
Brian Bowles,1499.4064611489332,315.0,0.01,2013-05-25,1544.712196731638
Da'Mon Blackshear,1499.3646029630775,241.22138315060093,158322120.86365715,2024-07-20,1529.8710418602545
Sirwan Kakai,1499.237557549456,284.19372622385595,0.01,2015-08-08,1517.7577205812927
Daniel Barez,1499.1792599085986,315.0,0.01,2024-10-05,1500.0
Nah-Shon Burrell,1499.170889502643,286.74210539481294,0.01,2013-05-25,1520.0
Shane Nelson,1499.1399012852457,244.61199366915721,0.01,2009-12-12,1542.9680371741483
Pingyuan Liu,1499.058692681821,260.2408872629759,0.01,2019-12-21,1538.3578138497805
Marc-Andre Barriault,1498.9884849527741,168.3727938450078,0.01,2024-07-13,1535.0324819975506
Leah Letson,1498.9351208645646,315.0,0.01,2021-11-13,1520.0
Blagoy Ivanov,1498.9185946883815,288.6102555115222,0.01,2023-07-01,1537.0862189387828
Natan Levy,1498.8650733642169,315.0,0.01,2024-03-16,1517.099900042586
Talita Alencar,1498.8499774443092,307.4896988518477,0.01,2024-08-17,1520.0
Joe Ellenberger,1498.8499774443092,294.4035230767458,0.01,2014-12-13,1520.0
Dave Strasser,1498.8499774443092,292.68924685577366,0.01,2003-09-26,1520.0
Phil Hawes,1498.7126400044056,201.19510841687443,0.01,2024-01-13,1562.3872427370438
Junior Tafa,1498.7005595914627,231.63656032964258,320052954.5112741,2024-10-19,1508.6493644425013
Piera Rodriguez,1498.6572032869178,305.43204128309765,0.01,2024-06-01,1537.7174920977245
Danilo Marques,1498.6314257740157,257.80997919447714,0.01,2022-02-05,1540.620113092595
Ben Saunders,1498.5723761443307,169.7070226797932,51607697.12805879,2019-12-14,1602.4194378205423
Hugo Viana,1498.424020537849,269.22779898412796,0.01,2015-08-01,1544.203153253329
Dongi Yang,1498.3309737843103,315.0,709360674.1338037,2015-11-28,1507.4704568156337
Cory McKenna,1498.3022333571662,290.1026175757775,0.01,2024-10-19,1542.7224225420682
Gaston Bolanos,1498.295970983672,311.46639474628716,0.01,2024-01-13,1516.7558869857633
Naoki Inoue,1498.0669091197847,315.0,0.01,2018-06-23,1520.0
Marcelo Guimaraes,1497.9161409366081,315.0,0.01,2016-03-05,1518.8499774443092
Drew McFedries,1497.8961698179914,168.09949619935534,92978797.61758079,2009-09-19,1530.9183987140807
Parker Porter,1497.8209194711594,198.69716735868616,0.01,2023-08-26,1536.8079392110355
Peter Sobotta,1497.7521251755497,315.0,0.01,2020-07-25,1529.6173787751256
Rob Emerson,1497.7182926384144,224.24017703067057,0.01,2010-03-31,1543.465636456672
Jamey-Lyn Horth,1497.6588932819336,301.47166294073145,0.01,2023-12-02,1520.0
Reza Madadi,1497.5326472200984,274.6962686264258,363622125.3203578,2017-05-28,1534.6509438374637
Ricky Turcios,1497.4996934759015,315.0,0.01,2024-06-15,1520.0
Aleksandra Albu,1497.3676019231068,307.30704028097045,0.01,2019-10-26,1540.6998510554085
Azat Maksum,1497.3527520285447,299.28651290402314,0.01,2024-02-03,1520.4116512666708
Frankie Saenz,1497.3112246856535,260.1284684038112,0.01,2020-08-01,1562.0323537401503
Luke Jumeau,1497.3106482681167,315.0,0.01,2019-10-05,1518.9659597037335
Fabiano Iha,1497.060123918366,205.5973479333609,237775112.38211685,2001-09-28,1542.5764205717226
Jason Knight,1496.92405267795,167.71932345395956,116372453.84545529,2018-11-03,1577.2377010968976
Shayilan Nuerdanbieke,1496.7484282015969,271.26375475519325,0.01,2024-06-22,1540.118522187823
